N,Bubble,Quick,Insert
18770,1479.426000,2.517000,317.194000
18771,1464.120000,2.499000,311.239000
18772,1462.265000,2.529000,315.239000
18773,1463.258000,2.512000,311.169000
18774,1470.190000,2.565000,314.823000
18775,1466.338000,2.710000,314.942000
18776,1474.097000,2.618000,310.292000
18777,1469.217000,2.512000,312.595000
18778,1475.071000,2.536000,314.111000
18779,1464.421000,2.515000,311.612000
18780,1471.859000,2.509000,313.163000
18781,1597.242000,2.836000,348.640000
18782,1633.632000,2.847000,352.163000
18783,1637.255000,2.849000,349.707000
18784,1622.670000,2.815000,346.436000
18785,1574.815000,2.560000,313.198000
18786,1466.315000,2.613000,312.749000
18787,1469.767000,2.531000,313.583000
18788,1462.360000,2.508000,316.693000
18789,1480.509000,2.582000,318.568000
18790,1560.729000,2.538000,316.116000
18791,1460.246000,2.515000,316.242000
18792,1464.894000,2.504000,311.016000
18793,1471.521000,2.543000,313.057000
18794,1466.832000,2.507000,315.480000
18795,1468.156000,2.489000,308.960000
18796,1468.095000,2.706000,310.672000
18797,1462.746000,2.545000,308.995000
18798,1461.452000,2.541000,316.574000
18799,1472.433000,2.510000,309.956000
18800,1478.937000,2.579000,313.569000
18801,1473.568000,2.523000,312.183000
18802,1460.411000,2.505000,317.149000
18803,1468.653000,2.491000,312.318000
18804,1472.996000,2.499000,316.474000
18805,1470.805000,2.531000,315.526000
18806,1470.744000,2.514000,314.605000
18807,1472.605000,2.536000,315.976000
18808,1463.497000,2.516000,311.737000
18809,1455.876000,2.535000,309.836000
18810,1456.353000,2.509000,314.559000
18811,1470.912000,2.662000,310.618000
18812,1478.340000,2.547000,310.718000
18813,1466.152000,2.522000,315.144000
18814,1584.492000,2.815000,349.081000
18815,1643.253000,2.902000,351.894000
18816,1645.071000,2.834000,346.275000
18817,1629.160000,2.825000,347.490000
18818,1598.936000,2.549000,316.745000
18819,1480.642000,2.536000,316.217000
18820,1468.528000,2.525000,309.149000
18821,1473.701000,2.543000,316.378000
18822,1480.504000,2.535000,314.511000
18823,1471.049000,2.481000,317.183000
18824,1483.064000,2.535000,400.882000
18825,1501.214000,2.538000,312.650000
18826,1482.332000,2.566000,312.479000
18827,1478.912000,2.538000,313.320000
18828,1476.237000,2.533000,315.022000
18829,1490.732000,2.614000,314.380000
18830,1487.457000,2.584000,314.901000
18831,1477.566000,2.562000,318.646000
18832,1476.883000,2.522000,318.733000
18833,1456.846000,2.509000,307.782000
18834,1473.105000,2.566000,314.283000
18835,1464.037000,2.567000,315.482000
18836,1474.680000,2.532000,313.900000
18837,1481.117000,2.512000,313.707000
18838,1477.374000,2.523000,315.987000
18839,1473.321000,2.505000,315.502000
18840,1483.992000,2.547000,313.284000
18841,1466.431000,2.538000,310.500000
18842,1466.723000,2.548000,315.794000
18843,1476.105000,2.528000,315.412000
18844,1474.513000,2.550000,314.728000
18845,1479.886000,2.557000,315.154000
18846,1466.550000,2.572000,311.970000
18847,1550.245000,2.825000,352.760000
18848,1641.548000,2.818000,351.823000
18849,1647.011000,2.857000,350.946000
18850,1637.640000,2.836000,347.491000
18851,1633.416000,2.842000,313.802000
18852,1475.627000,2.519000,314.873000
18853,1477.031000,2.539000,319.062000
18854,1475.887000,2.515000,318.507000
18855,1484.175000,2.566000,309.092000
18856,1459.332000,2.523000,309.725000
18857,1480.770000,2.540000,315.516000
18858,1480.071000,2.818000,317.574000
18859,1587.268000,2.575000,316.575000
18860,1465.135000,2.530000,314.971000
18861,1476.591000,2.549000,314.103000
18862,1476.163000,2.534000,315.791000
18863,1478.935000,2.638000,316.838000
18864,1481.657000,2.568000,314.226000
18865,1484.084000,2.564000,318.005000
18866,1487.723000,2.522000,315.778000
18867,1485.221000,2.531000,317.409000
18868,1486.296000,2.509000,317.869000
18869,1476.702000,2.556000,319.692000
18870,1477.002000,2.553000,317.106000
18871,1482.834000,2.598000,320.313000
18872,1479.652000,2.571000,315.819000
18873,1490.057000,2.524000,317.277000
18874,1478.849000,2.511000,315.464000
18875,1484.688000,2.501000,320.458000
18876,1495.763000,2.539000,322.385000
18877,1489.937000,2.522000,316.957000
18878,1484.526000,2.543000,315.920000
18879,1482.629000,2.564000,318.321000
18880,1576.918000,2.836000,349.962000
18881,1655.978000,2.847000,358.200000
18882,1656.464000,2.809000,351.013000
18883,1638.203000,2.835000,350.215000
18884,1614.907000,2.552000,316.658000
18885,1480.968000,2.517000,317.756000
18886,1480.388000,2.518000,314.764000
18887,1467.603000,2.542000,313.090000
18888,1468.505000,2.540000,313.453000
18889,1475.412000,2.724000,317.004000
18890,1482.595000,2.558000,320.986000
18891,1482.402000,2.554000,314.926000
18892,1488.313000,2.515000,317.427000
18893,1502.971000,2.977000,377.058000
18894,1503.443000,2.754000,315.957000
18895,1492.979000,2.847000,319.728000
18896,1489.582000,2.524000,321.085000
18897,1485.386000,2.808000,317.222000
18898,1491.232000,2.547000,314.815000
18899,1499.388000,2.529000,319.019000
18900,1492.173000,2.519000,312.695000
18901,1486.808000,2.587000,317.453000
18902,1494.367000,2.860000,318.221000
18903,1486.981000,2.627000,314.686000
18904,1476.864000,2.533000,316.036000
18905,1478.537000,2.581000,318.787000
18906,1490.190000,2.660000,321.513000
18907,1487.415000,2.531000,319.279000
18908,1486.995000,2.535000,314.489000
18909,1488.195000,2.516000,321.049000
18910,1493.862000,2.562000,321.357000
18911,1498.816000,2.566000,320.885000
18912,1492.054000,2.585000,316.299000
18913,1631.812000,2.860000,351.110000
18914,1645.362000,2.857000,358.004000
18915,1647.141000,2.868000,350.503000
18916,1642.688000,2.821000,353.140000
18917,1585.906000,2.532000,319.130000
18918,1480.982000,2.927000,318.568000
18919,1494.165000,2.515000,317.653000
18920,1489.509000,2.533000,316.862000
18921,1492.462000,2.558000,321.411000
18922,1487.759000,2.526000,320.875000
18923,1486.910000,2.535000,314.686000
18924,1484.330000,2.521000,319.564000
18925,1487.432000,2.848000,319.392000
18926,1491.494000,2.530000,316.248000
18927,1509.184000,2.605000,325.109000
18928,1600.779000,2.522000,316.371000
18929,1494.565000,2.553000,318.958000
18930,1491.487000,2.508000,318.411000
18931,1495.240000,2.863000,319.280000
18932,1492.555000,2.586000,320.083000
18933,1503.264000,2.766000,318.188000
18934,1489.332000,2.541000,320.159000
18935,1491.601000,2.524000,318.123000
18936,1495.710000,2.521000,315.771000
18937,1493.972000,2.552000,322.162000
18938,1472.323000,2.587000,318.498000
18939,1488.436000,2.539000,315.754000
18940,1493.108000,2.838000,322.056000
18941,1489.388000,2.553000,321.029000
18942,1481.393000,2.547000,316.494000
18943,1482.938000,2.542000,319.410000
18944,1498.598000,2.583000,320.249000
18945,1501.548000,2.548000,347.729000
18946,1664.769000,2.859000,351.145000
18947,1659.936000,2.881000,354.688000
18948,1652.446000,2.849000,352.670000
18949,1665.337000,2.846000,359.824000
18950,1494.085000,2.849000,316.819000
18951,1500.180000,2.507000,322.570000
18952,1500.417000,2.564000,314.757000
18953,1489.240000,2.847000,322.603000
18954,1487.840000,2.548000,321.891000
18955,1493.683000,2.565000,315.572000
18956,1499.714000,2.522000,324.344000
18957,1498.178000,2.547000,319.529000
18958,1492.659000,2.534000,319.969000
18959,1503.212000,2.581000,321.733000
18960,1496.811000,2.654000,317.379000
18961,1499.195000,2.868000,330.682000
18962,1628.012000,2.531000,318.312000
18963,1487.476000,2.532000,315.301000
18964,1493.363000,2.522000,321.866000
18965,1495.523000,2.551000,322.438000
18966,1493.723000,2.515000,317.927000
18967,1498.994000,2.581000,319.476000
18968,1496.488000,2.589000,322.820000
18969,1491.671000,2.550000,317.111000
18970,1499.398000,2.532000,319.834000
18971,1499.380000,2.567000,325.256000
18972,1495.016000,2.549000,316.860000
18973,1483.828000,2.544000,320.107000
18974,1505.871000,2.687000,317.171000
18975,1496.065000,2.535000,320.552000
18976,1493.998000,2.767000,322.561000
18977,1493.256000,2.534000,317.578000
18978,1632.295000,2.866000,354.591000
18979,1669.619000,2.902000,361.160000
18980,1671.332000,2.862000,354.386000
18981,1665.329000,2.870000,357.565000
18982,1592.964000,2.560000,325.579000
18983,1502.774000,2.550000,318.026000
18984,1500.960000,2.569000,322.054000
18985,1499.661000,2.549000,322.507000
18986,1502.598000,2.592000,319.145000
18987,1511.174000,2.570000,319.872000
18988,1492.657000,2.564000,323.600000
18989,1505.467000,2.532000,319.082000
18990,1507.027000,2.854000,321.016000
18991,1502.269000,2.545000,324.458000
18992,1503.198000,2.581000,321.052000
18993,1501.737000,2.525000,323.174000
18994,1489.173000,2.581000,318.605000
18995,1497.130000,2.745000,332.593000
18996,1562.316000,2.568000,325.760000
18997,1498.215000,2.553000,320.133000
18998,1501.495000,2.571000,321.078000
18999,1508.212000,2.535000,321.161000
19000,1513.700000,2.580000,319.334000
19001,1517.529000,2.539000,322.552000
19002,1506.122000,2.600000,318.780000
19003,1488.363000,2.585000,326.232000
19004,1494.926000,2.556000,325.740000
19005,1489.933000,2.560000,322.190000
19006,1489.974000,2.541000,316.609000
19007,1490.351000,2.554000,318.606000
19008,1505.723000,2.572000,316.918000
19009,1496.047000,2.520000,322.227000
19010,1521.237000,2.859000,342.574000
19011,1674.680000,2.854000,354.316000
19012,1676.329000,2.834000,362.844000
19013,1665.897000,2.881000,355.819000
19014,1672.379000,2.643000,358.746000
19015,1505.784000,2.532000,321.798000
19016,1504.821000,2.543000,324.279000
19017,1511.308000,2.636000,317.607000
19018,1502.802000,2.655000,320.581000
19019,1502.492000,2.560000,319.510000
19020,1489.396000,2.542000,325.746000
19021,1500.197000,2.528000,323.974000
19022,1505.278000,2.535000,321.625000
19023,1507.387000,2.618000,322.189000
19024,1505.768000,2.557000,325.103000
19025,1508.009000,2.564000,321.556000
19026,1506.135000,2.757000,323.417000
19027,1508.456000,2.534000,320.728000
19028,1508.932000,2.557000,324.376000
19029,1524.151000,2.556000,324.388000
19030,1617.705000,2.529000,320.787000
19031,1498.242000,2.573000,321.941000
19032,1497.385000,2.541000,319.280000
19033,1491.928000,2.894000,319.720000
19034,1495.465000,2.522000,319.948000
19035,1491.559000,2.560000,316.608000
19036,1489.489000,2.600000,316.738000
19037,1491.762000,2.529000,320.734000
19038,1517.496000,2.591000,321.827000
19039,1511.415000,2.563000,320.964000
19040,1508.516000,2.534000,325.064000
19041,1514.843000,2.566000,321.090000
19042,1510.134000,2.912000,324.908000
19043,1672.325000,2.886000,355.705000
19044,1679.559000,3.041000,369.584000
19045,1680.676000,2.907000,355.640000
19046,1663.961000,2.879000,391.089000
19047,1561.230000,2.541000,323.736000
19048,1513.033000,2.563000,322.546000
19049,1514.203000,2.539000,323.781000
19050,1509.820000,2.520000,319.532000
19051,1512.408000,2.525000,323.856000
19052,1511.246000,2.605000,323.466000
19053,1513.181000,2.570000,324.783000
19054,1516.190000,2.606000,322.058000
19055,1508.209000,2.528000,316.383000
19056,1506.262000,2.579000,320.781000
19057,1517.052000,2.565000,323.978000
19058,1518.972000,2.725000,323.415000
19059,1515.233000,2.639000,319.115000
19060,1519.446000,2.612000,325.585000
19061,1512.795000,2.610000,325.060000
19062,1521.442000,2.544000,325.567000
19063,1530.668000,2.846000,324.647000
19064,1601.216000,2.536000,321.833000
19065,1488.287000,2.556000,317.236000
19066,1515.352000,2.548000,320.773000
19067,1514.945000,2.554000,322.767000
19068,1521.281000,2.535000,325.915000
19069,1531.250000,2.536000,322.356000
19070,1517.441000,2.577000,319.519000
19071,1528.118000,2.577000,322.883000
19072,1518.484000,2.540000,323.197000
19073,1525.695000,2.755000,322.027000
19074,1515.875000,2.554000,323.810000
19075,1577.095000,2.887000,358.139000
19076,1684.724000,2.922000,356.189000
19077,1687.701000,2.896000,361.795000
19078,1676.404000,2.864000,360.163000
19079,1653.300000,2.546000,323.386000
19080,1516.284000,2.551000,322.778000
19081,1514.901000,2.544000,323.302000
19082,1516.253000,2.846000,321.020000
19083,1511.095000,2.561000,335.107000
19084,1516.105000,2.610000,325.751000
19085,1518.266000,2.586000,322.210000
19086,1519.108000,2.575000,330.460000
19087,1516.457000,2.567000,323.974000
19088,1519.193000,2.878000,323.715000
19089,1520.677000,2.656000,321.506000
19090,1527.448000,2.601000,325.380000
19091,1520.892000,2.557000,323.632000
19092,1519.212000,2.924000,323.329000
19093,1520.240000,2.763000,325.511000
19094,1522.085000,2.602000,324.834000
19095,1521.493000,2.541000,323.851000
19096,1516.511000,2.554000,326.697000
19097,1592.002000,2.790000,327.434000
19098,1506.000000,2.567000,323.155000
19099,1524.107000,2.613000,323.527000
19100,1513.863000,2.810000,323.922000
19101,1506.649000,2.864000,323.984000
19102,1510.067000,2.570000,324.990000
19103,1517.013000,2.856000,328.134000
19104,1522.436000,2.550000,327.698000
19105,1525.548000,2.596000,319.192000
19106,1505.537000,2.574000,323.521000
19107,1594.267000,2.880000,359.929000
19108,1689.360000,2.936000,354.907000
19109,1704.612000,2.890000,366.931000
19110,1678.492000,2.908000,363.388000
19111,1664.200000,2.904000,321.856000
19112,1504.906000,2.554000,320.067000
19113,1506.558000,2.590000,323.968000
19114,1510.679000,2.672000,325.049000
19115,1517.292000,2.573000,329.774000
19116,1516.646000,2.577000,325.179000
19117,1523.765000,2.577000,322.903000
19118,1515.115000,2.877000,318.853000
19119,1512.514000,2.629000,326.498000
19120,1522.792000,2.790000,324.622000
19121,1525.206000,2.577000,323.511000
19122,1517.899000,2.555000,323.774000
19123,1523.734000,2.553000,323.526000
19124,1520.305000,2.667000,323.130000
19125,1516.155000,2.593000,325.709000
19126,1516.645000,2.632000,323.136000
19127,1529.310000,2.594000,322.039000
19128,1525.001000,2.734000,324.231000
19129,1526.886000,2.577000,325.776000
19130,1531.113000,2.899000,329.128000
19131,1598.803000,2.592000,325.056000
19132,1523.243000,2.540000,324.525000
19133,1529.137000,2.844000,328.325000
19134,1526.456000,2.572000,324.882000
19135,1523.032000,2.558000,328.330000
19136,1523.876000,2.612000,325.576000
19137,1529.360000,2.574000,325.302000
19138,1523.467000,2.821000,328.786000
19139,1548.680000,2.870000,361.251000
19140,1689.858000,2.908000,363.926000
19141,1712.865000,2.900000,363.060000
19142,1691.294000,2.888000,361.356000
19143,1687.707000,2.595000,322.527000
19144,1521.261000,2.570000,324.473000
19145,1554.717000,2.558000,323.785000
19146,1535.226000,2.586000,330.343000
19147,1539.117000,2.579000,326.716000
19148,1529.452000,2.677000,323.063000
19149,1520.568000,2.551000,327.732000
19150,1531.046000,2.631000,325.086000
19151,1522.958000,2.553000,322.245000
19152,1507.242000,2.565000,321.175000
19153,1518.620000,2.549000,320.331000
19154,1531.490000,2.594000,328.112000
19155,1528.913000,2.587000,325.100000
19156,1513.477000,2.556000,323.200000
19157,1531.622000,2.569000,323.795000
19158,1522.529000,2.917000,326.589000
19159,1518.541000,2.568000,322.886000
19160,1518.534000,2.594000,328.109000
19161,1533.579000,2.616000,325.964000
19162,1528.820000,2.571000,327.295000
19163,1528.364000,2.625000,329.314000
19164,1627.809000,2.929000,333.448000
19165,1535.072000,2.577000,328.047000
19166,1525.367000,2.612000,323.837000
19167,1530.579000,2.589000,327.991000
19168,1529.430000,2.622000,325.809000
19169,1528.596000,2.570000,325.162000
19170,1528.683000,2.570000,329.293000
19171,1601.832000,2.881000,360.806000
19172,1702.500000,2.874000,363.612000
19173,1712.204000,2.919000,361.710000
19174,1698.404000,2.904000,362.188000
19175,1669.535000,2.574000,329.458000
19176,1527.673000,2.565000,329.910000
19177,1535.173000,2.654000,330.521000
19178,1527.895000,2.579000,326.857000
19179,1532.649000,2.620000,326.096000
19180,1532.197000,2.575000,324.688000
19181,1534.933000,2.557000,322.684000
19182,1530.157000,2.571000,328.052000
19183,1530.062000,2.554000,326.829000
19184,1536.465000,2.619000,325.136000
19185,1536.290000,2.555000,327.804000
19186,1539.665000,2.542000,326.324000
19187,1537.090000,2.603000,329.373000
19188,1540.424000,2.551000,328.116000
19189,1530.384000,2.610000,323.593000
19190,1529.211000,2.866000,327.176000
19191,1536.046000,2.600000,327.151000
19192,1541.371000,2.603000,327.341000
19193,1534.230000,2.589000,326.331000
19194,1530.687000,2.572000,331.765000
19195,1542.776000,2.575000,326.532000
19196,1527.629000,2.834000,326.926000
19197,1551.833000,2.619000,326.031000
19198,1626.962000,2.649000,328.745000
19199,1532.872000,2.558000,324.039000
19200,1529.174000,2.657000,328.426000
19201,1539.468000,2.592000,324.625000
19202,1536.584000,2.579000,325.412000
19203,1622.021000,2.873000,362.027000
19204,1714.661000,2.912000,363.585000
19205,1700.109000,2.919000,361.705000
19206,1697.584000,2.901000,361.363000
19207,1654.126000,2.597000,327.108000
19208,1534.318000,2.896000,325.722000
19209,1524.303000,2.633000,322.196000
19210,1530.225000,2.585000,322.297000
19211,1532.925000,2.601000,330.866000
19212,1523.205000,2.561000,325.890000
19213,1540.573000,2.611000,327.277000
19214,1523.552000,2.601000,329.734000
19215,1530.636000,2.630000,327.117000
19216,1544.266000,2.576000,325.306000
19217,1547.159000,2.633000,328.094000
19218,1539.816000,2.710000,327.413000
19219,1534.008000,2.602000,325.318000
19220,1532.691000,2.787000,327.304000
19221,1541.143000,2.873000,329.567000
19222,1522.843000,2.571000,321.622000
19223,1535.141000,2.577000,327.319000
19224,1545.583000,2.566000,329.200000
19225,1537.341000,2.602000,331.117000
19226,1540.741000,2.621000,327.802000
19227,1546.328000,2.545000,328.689000
19228,1540.120000,2.671000,328.999000
19229,1535.668000,2.596000,328.418000
19230,1542.305000,2.574000,332.550000
19231,1651.352000,2.671000,328.022000
19232,1541.471000,2.576000,330.746000
19233,1538.363000,2.561000,327.385000
19234,1541.440000,2.584000,329.516000
19235,1731.486000,2.939000,370.637000
19236,1714.392000,2.940000,361.868000
19237,1709.184000,2.899000,365.668000
19238,1735.451000,3.198000,382.765000
19239,1546.388000,2.594000,326.354000
19240,1543.457000,2.694000,329.344000
19241,1533.705000,2.612000,335.618000
19242,1537.232000,2.577000,330.197000
19243,1544.688000,2.570000,327.567000
19244,1538.712000,2.632000,329.466000
19245,1543.670000,2.593000,328.079000
19246,1541.574000,2.623000,327.300000
19247,1535.149000,2.652000,330.164000
19248,1545.635000,2.576000,329.675000
19249,1545.081000,2.588000,331.761000
19250,1539.201000,2.569000,331.606000
19251,1531.577000,2.630000,329.542000
19252,1532.103000,2.594000,328.392000
19253,1546.420000,2.628000,329.706000
19254,1541.932000,2.593000,328.416000
19255,1540.098000,2.594000,328.809000
19256,1540.212000,2.651000,327.745000
19257,1547.290000,2.590000,335.654000
19258,1547.969000,2.621000,331.933000
19259,1548.260000,2.575000,327.526000
19260,1547.504000,2.596000,329.721000
19261,1550.861000,2.601000,329.052000
19262,1547.093000,2.600000,331.870000
19263,1561.555000,2.868000,335.847000
19264,1601.774000,2.587000,329.587000
19265,1547.485000,2.608000,326.941000
19266,1565.850000,3.340000,385.411000
19267,1719.377000,2.895000,366.557000
19268,1724.698000,2.929000,366.834000
19269,1712.921000,2.918000,366.533000
19270,1712.916000,2.586000,332.474000
19271,1549.428000,2.680000,331.190000
19272,1546.456000,2.624000,331.377000
19273,1543.313000,2.582000,329.991000
19274,1544.933000,2.583000,329.892000
19275,1549.602000,2.576000,329.598000
19276,1555.044000,2.843000,329.361000
19277,1552.907000,2.954000,331.169000
19278,1539.172000,2.791000,333.123000
19279,1547.099000,2.734000,329.000000
19280,1539.070000,2.592000,326.035000
19281,1546.681000,2.623000,333.424000
19282,1551.607000,2.619000,334.470000
19283,1552.044000,2.606000,325.778000
19284,1541.373000,2.565000,326.432000
19285,1538.097000,2.587000,329.654000
19286,1549.076000,2.567000,330.838000
19287,1555.349000,2.907000,330.417000
19288,1550.260000,2.607000,327.836000
19289,1546.499000,2.599000,327.758000
19290,1556.614000,2.630000,328.896000
19291,1543.940000,2.628000,329.386000
19292,1539.969000,2.607000,329.818000
19293,1531.417000,2.590000,330.342000
19294,1552.622000,2.611000,329.966000
19295,1559.935000,2.575000,329.109000
19296,1564.654000,2.624000,332.767000
19297,1638.535000,2.597000,329.052000
19298,1704.798000,2.963000,366.812000
19299,1734.964000,2.962000,374.875000
19300,1711.280000,2.893000,369.138000
19301,1723.738000,3.190000,391.141000
19302,1601.047000,2.580000,330.365000
19303,1541.716000,2.572000,327.668000
19304,1541.454000,2.669000,325.722000
19305,1540.554000,2.563000,326.912000
19306,1539.504000,2.602000,328.982000
19307,1548.973000,2.583000,333.409000
19308,1550.541000,2.676000,334.702000
19309,1545.570000,2.595000,326.150000
19310,1534.118000,2.578000,327.755000
19311,1545.569000,2.607000,331.572000
19312,1555.225000,2.625000,332.535000
19313,1539.074000,2.603000,330.491000
19314,1530.746000,2.561000,325.290000
19315,1536.597000,2.565000,328.591000
19316,1555.770000,2.628000,331.210000
19317,1535.591000,2.565000,331.981000
19318,1557.403000,2.624000,329.220000
19319,1547.663000,2.673000,332.318000
19320,1554.993000,2.617000,328.235000
19321,1553.278000,2.610000,328.433000
19322,1559.086000,2.882000,331.133000
19323,1551.327000,2.892000,332.439000
19324,1555.988000,2.590000,334.271000
19325,1563.170000,2.860000,332.305000
19326,1555.552000,2.621000,333.238000
19327,1555.429000,2.587000,334.837000
19328,1556.394000,2.885000,334.802000
19329,1587.811000,2.626000,363.517000
19330,1802.799000,2.929000,366.049000
19331,1724.880000,2.988000,370.812000
19332,1720.257000,2.891000,367.245000
19333,1729.856000,2.910000,335.931000
19334,1568.949000,2.592000,336.122000
19335,1558.658000,2.655000,334.567000
19336,1559.341000,2.614000,331.859000
19337,1566.413000,2.912000,329.140000
19338,1560.972000,2.599000,333.417000
19339,1557.497000,2.601000,332.818000
19340,1556.013000,2.605000,328.499000
19341,1560.969000,2.599000,331.036000
19342,1555.828000,2.608000,330.621000
19343,1566.182000,2.571000,329.149000
19344,1556.103000,2.628000,328.253000
19345,1552.233000,2.603000,331.580000
19346,1553.554000,2.643000,333.779000
19347,1566.190000,2.609000,331.071000
19348,1564.452000,2.569000,336.868000
19349,1557.183000,2.614000,332.024000
19350,1556.907000,2.605000,331.168000
19351,1561.317000,2.855000,333.982000
19352,1561.099000,2.644000,333.571000
19353,1557.461000,2.611000,336.590000
19354,1564.046000,2.588000,330.162000
19355,1556.693000,2.606000,331.644000
19356,1552.955000,2.677000,339.346000
19357,1543.725000,2.624000,327.393000
19358,1554.145000,2.628000,325.967000
19359,1558.146000,2.627000,333.187000
19360,1549.310000,2.587000,329.248000
19361,1699.585000,2.946000,372.454000
19362,1803.037000,3.550000,419.879000
19363,1735.224000,2.921000,369.232000
19364,1729.836000,2.881000,389.014000
19365,1595.202000,2.608000,338.866000
19366,1573.795000,2.605000,342.243000
19367,1553.272000,2.600000,331.076000
19368,1561.040000,2.591000,332.700000
19369,1560.269000,2.606000,325.973000
19370,1546.657000,2.576000,334.375000
19371,1572.365000,2.613000,334.146000
19372,1570.038000,2.637000,335.329000
19373,1573.240000,2.763000,334.234000
19374,1563.880000,2.585000,336.081000
19375,1561.377000,2.603000,335.869000
19376,1542.575000,2.607000,331.639000
19377,1578.122000,2.634000,334.641000
19378,1566.187000,2.572000,333.709000
19379,1577.412000,2.617000,331.322000
19380,1567.639000,2.814000,333.247000
19381,1560.186000,2.628000,336.318000
19382,1567.735000,2.712000,337.902000
19383,1568.763000,2.890000,335.080000
19384,1569.629000,2.616000,333.645000
19385,1561.859000,2.664000,332.570000
19386,1561.795000,2.632000,332.053000
19387,1571.496000,2.680000,335.770000
19388,1567.804000,2.641000,334.660000
19389,1576.508000,2.626000,332.610000
19390,1574.700000,2.585000,334.593000
19391,1570.007000,2.566000,336.162000
19392,1679.364000,2.912000,369.373000
19393,1739.622000,2.934000,372.078000
19394,1736.497000,3.141000,372.352000
19395,1808.072000,2.889000,389.204000
19396,1621.894000,2.578000,333.937000
19397,1570.795000,2.728000,335.318000
19398,1556.744000,2.607000,336.977000
19399,1568.082000,2.658000,333.218000
19400,1563.396000,2.611000,332.691000
19401,1556.072000,2.600000,329.591000
19402,1568.531000,2.629000,331.341000
19403,1562.291000,2.615000,333.724000
19404,1568.858000,2.604000,333.874000
19405,1558.063000,2.619000,338.876000
19406,1568.000000,2.678000,333.321000
19407,1577.013000,2.591000,333.869000
19408,1571.930000,2.609000,337.534000
19409,1571.642000,2.651000,334.744000
19410,1567.450000,2.783000,333.063000
19411,1572.566000,2.609000,335.304000
19412,1568.951000,2.609000,336.586000
19413,1569.339000,2.583000,336.728000
19414,1575.288000,2.790000,336.523000
19415,1575.334000,2.918000,333.815000
19416,1576.175000,2.598000,335.747000
19417,1569.739000,2.638000,330.302000
19418,1576.372000,2.640000,335.989000
19419,1571.913000,2.585000,334.752000
19420,1575.979000,2.646000,333.004000
19421,1568.905000,2.599000,333.991000
19422,1577.113000,2.617000,340.152000
19423,1660.186000,2.926000,371.369000
19424,1744.747000,2.916000,368.133000
19425,1738.176000,2.927000,375.559000
19426,1734.934000,2.934000,370.043000
19427,1736.150000,2.877000,338.766000
19428,1572.054000,2.905000,337.115000
19429,1579.575000,2.622000,337.313000
19430,1577.810000,2.619000,338.358000
19431,1573.641000,2.593000,335.854000
19432,1571.517000,2.609000,333.966000
19433,1580.008000,2.599000,333.562000
19434,1569.609000,2.586000,334.353000
19435,1581.334000,2.577000,335.735000
19436,1568.811000,2.796000,335.092000
19437,1571.479000,2.605000,336.382000
19438,1581.437000,2.915000,334.678000
19439,1571.712000,2.610000,339.816000
19440,1572.270000,2.619000,338.913000
19441,1574.407000,2.612000,333.215000
19442,1574.782000,2.657000,334.124000
19443,1570.843000,2.731000,336.972000
19444,1586.768000,2.633000,332.063000
19445,1584.433000,2.663000,336.808000
19446,1577.183000,2.641000,337.165000
19447,1574.699000,2.713000,339.042000
19448,1575.801000,2.858000,334.838000
19449,1570.290000,2.602000,335.165000
19450,1561.095000,2.643000,349.078000
19451,1565.206000,2.625000,332.760000
19452,1574.033000,2.819000,333.767000
19453,1573.845000,2.630000,343.930000
19454,1669.400000,3.015000,373.619000
19455,1755.012000,2.946000,371.391000
19456,1756.065000,3.021000,372.183000
19457,1742.971000,2.956000,390.108000
19458,1639.005000,2.630000,337.519000
19459,1600.670000,2.623000,340.431000
19460,1660.273000,2.630000,335.089000
19461,1582.456000,2.640000,335.105000
19462,1581.403000,2.617000,339.121000
19463,1585.391000,2.622000,337.325000
19464,1568.698000,2.642000,334.611000
19465,1578.066000,2.654000,332.673000
19466,1575.096000,2.655000,334.321000
19467,1592.156000,2.645000,335.912000
19468,1558.079000,2.585000,335.177000
19469,1580.701000,2.617000,336.638000
19470,1583.908000,2.595000,338.121000
19471,1581.279000,2.688000,338.948000
19472,1583.893000,2.623000,338.913000
19473,1573.193000,2.674000,337.714000
19474,1581.142000,2.672000,338.995000
19475,1577.140000,2.605000,337.826000
19476,1576.456000,2.943000,341.634000
19477,1574.912000,2.893000,334.953000
19478,1585.251000,2.693000,336.354000
19479,1584.217000,2.587000,336.083000
19480,1583.544000,2.638000,336.831000
19481,1589.596000,2.605000,336.688000
19482,1574.761000,2.607000,335.993000
19483,1589.253000,2.630000,337.115000
19484,1580.536000,2.624000,338.461000
19485,1750.137000,2.923000,378.089000
19486,1770.966000,3.024000,375.845000
19487,1753.980000,2.930000,371.329000
19488,1759.760000,2.972000,361.833000
19489,1599.873000,2.832000,337.903000
19490,1582.866000,2.629000,337.015000
19491,1591.457000,2.911000,348.575000
19492,1643.130000,2.611000,334.402000
19493,1581.924000,2.607000,337.978000
19494,1591.638000,2.638000,340.782000
19495,1578.692000,2.686000,341.238000
19496,1589.333000,2.943000,339.012000
19497,1581.356000,2.654000,332.148000
19498,1562.255000,2.627000,337.127000
19499,1583.946000,2.623000,337.033000
19500,1593.446000,2.707000,341.015000
19501,1576.693000,2.659000,339.449000
19502,1592.524000,2.627000,338.571000
19503,1582.656000,2.615000,341.411000
19504,1581.318000,2.696000,335.251000
19505,1586.726000,2.614000,341.132000
